,user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
5868,29046,USA,0,175,68,34.0,25,2006-10-03 22:00:00,2010-10-21 22:00:00,65,51,53,59,50.33846153846154,2006,2010
5869,29048,other,0,180,63,30.0,10,2011-03-25 23:00:00,2013-10-11 22:00:00,38,50,61,61,48.71052631578947,2011,2013
5870,29051,DEU,0,180,73,48.0,17,2009-08-31 22:00:00,2008-08-31 22:00:00,3,59,54,59,56.0,2009,2008
5871,29060,SWE,0,180,73,47.0,8,2009-09-22 22:00:00,2011-09-16 22:00:00,5,29,29,36,30.8,2009,2011
5872,29064,other,0,178,53,39.0,11,2009-09-07 22:00:00,2009-09-07 22:00:00,1,44,44,44,44.0,2009,2009
5873,29065,CHE,0,189,83,28.0,17,2009-10-07 22:00:00,2009-09-09 22:00:00,6,55,48,55,50.66666666666666,2009,2009
5874,29068,SWE,0,192,93,41.0,15,2009-10-04 22:00:00,2010-07-06 22:00:00,42,33,36,42,34.76190476190476,2009,2010
5875,29077,SWE,0,183,78,25.0,9,2009-10-10 22:00:00,2012-06-05 22:00:00,96,35,46,57,42.71875,2009,2012
5876,29086,SVN,0,184,78,31.0,9,2009-02-28 23:00:00,2009-12-09 23:00:00,88,36,36,44,36.86363636363637,2009,2009
5877,29093,PRT,0,160,53,20.0,8,2012-06-29 22:00:00,2012-06-30 22:00:00,28,35,32,44,33.642857142857146,2012,2012
5878,29094,other,0,165,63,42.0,11,2009-09-10 22:00:00,2010-09-06 22:00:00,28,33,44,46,39.21428571428572,2009,2010
5879,29097,ESP,0,180,68,32.0,9,2008-10-19 22:00:00,2010-08-01 22:00:00,16,33,38,40,36.0,2008,2010
5880,29099,FRA,0,168,58,30.0,22,2009-10-10 22:00:00,2017-09-09 22:00:00,185,53,49,62,50.005405405405405,2009,2017
5881,29105,ESP,0,177,58,29.0,17,2009-10-10 22:00:00,2009-10-07 22:00:00,2,53,57,57,55.0,2009,2009
5882,29109,RUS,0,171,58,38.0,11,2009-10-25 23:00:00,2010-03-02 23:00:00,14,48,57,62,50.285714285714285,2009,2010
5883,29135,POL,0,170,63,40.0,21,2008-06-21 22:00:00,2016-06-29 22:00:00,57,36,38,49,39.1578947368421,2008,2016
5884,29136,ESP,1,156,48,34.0,10,2009-07-17 22:00:00,2011-08-26 22:00:00,29,49,51,51,35.89655172413793,2009,2011
5885,29141,POL,0,186,78,36.0,18,2009-11-10 23:00:00,2013-08-10 22:00:00,45,50,49,55,48.44444444444444,2009,2013
5886,29143,DEU,0,175,63,37.0,11,2010-04-03 22:00:00,2014-08-23 22:00:00,59,55,55,55,44.77966101694916,2010,2014
5887,29165,ESP,0,174,73,29.0,8,2009-10-15 22:00:00,2010-09-16 22:00:00,13,33,36,40,36.46153846153846,2009,2010
5888,29173,SVN,0,188,83,31.0,8,2009-10-16 22:00:00,2010-03-20 23:00:00,15,36,44,46,39.86666666666667,2009,2010
5889,29176,SWE,0,174,68,29.0,9,2010-09-04 22:00:00,2014-09-01 22:00:00,80,42,49,55,41.225,2010,2014
5890,29180,POL,0,187,78,31.0,10,2009-08-13 22:00:00,2011-07-22 22:00:00,69,49,42,51,40.69565217391305,2009,2011
5891,29193,RUS,0,172,68,38.0,16,2009-07-25 22:00:00,2013-05-05 22:00:00,36,56,49,59,50.333333333333336,2009,2013
5892,29194,AUS,0,170,68,33.0,10,2009-09-18 22:00:00,2009-09-18 22:00:00,6,53,49,53,51.5,2009,2009
5893,29198,ESP,1,163,53,36.0,15,2009-10-13 22:00:00,2009-10-13 22:00:00,1,33,33,33,33.0,2009,2009
5894,29203,CAN,0,181,78,28.0,14,2009-10-18 22:00:00,2009-11-03 23:00:00,4,57,53,57,55.0,2009,2009
5895,29204,DNK,0,183,73,28.0,13,2009-09-19 22:00:00,2011-04-30 22:00:00,62,51,49,62,51.854838709677416,2009,2011
5896,29212,FRA,0,190,88,37.0,8,2009-12-02 23:00:00,2010-05-16 22:00:00,2,42,42,42,42.0,2009,2010
5897,29222,DEU,1,161,53,29.0,9,2009-07-22 22:00:00,2015-09-11 22:00:00,63,55,62,66,57.19047619047619,2009,2015
5898,29225,DEU,0,185,63,27.0,11,2011-06-03 22:00:00,2011-06-03 22:00:00,2,40,42,42,41.0,2011,2011
5899,29233,other,0,172,63,33.0,21,2009-04-21 22:00:00,2013-08-18 22:00:00,30,53,59,64,57.0,2009,2013
5900,29238,USA,0,176,68,33.0,10,2009-09-06 22:00:00,2010-03-27 23:00:00,13,42,49,51,40.53846153846154,2009,2010
5901,29239,ESP,0,170,63,35.0,8,2009-10-21 22:00:00,2009-10-21 22:00:00,2,36,29,36,32.5,2009,2009
5902,29242,CHE,0,176,73,32.0,14,2009-10-21 22:00:00,2012-05-27 22:00:00,20,59,46,64,54.5,2009,2012
5903,29243,USA,0,180,73,32.0,11,2009-11-06 23:00:00,2010-04-16 22:00:00,2,50,51,51,50.5,2009,2010
5904,29247,RUS,0,180,73,37.0,15,2009-10-09 22:00:00,2017-01-25 23:00:00,205,40,62,62,44.64390243902439,2009,2017
5905,29248,USA,0,175,73,34.0,11,2008-03-03 23:00:00,2014-04-14 22:00:00,6,38,49,49,39.16666666666666,2008,2014
5906,29254,other,1,170,53,38.0,22,2011-08-31 22:00:00,2017-07-29 22:00:00,136,38,44,51,39.0735294117647,2011,2017
5907,29262,other,0,172,73,31.0,14,2010-02-10 23:00:00,2010-02-10 23:00:00,3,41,36,41,37.66666666666666,2010,2010
5908,29266,ESP,0,172,68,38.0,15,2011-01-18 23:00:00,2015-12-09 23:00:00,195,49,59,62,51.784615384615385,2011,2015
5909,29268,SWE,0,179,73,24.0,8,2010-04-13 22:00:00,2011-06-03 22:00:00,30,44,36,53,43.06666666666667,2010,2011
5910,29271,PRT,1,159,48,23.0,8,2010-03-29 22:00:00,2013-11-16 23:00:00,13,36,29,38,32.15384615384615,2010,2013
5911,29275,USA,0,180,73,29.0,10,2010-07-16 22:00:00,2017-08-17 22:00:00,96,55,61,72,58.770833333333336,2010,2017
5912,29276,DEU,0,178,68,23.0,9,2009-10-26 23:00:00,2015-09-27 22:00:00,78,57,62,67,59.5,2009,2015
5913,29277,NLD,1,165,53,41.0,9,2009-10-17 22:00:00,2017-04-27 22:00:00,258,42,46,49,38.32170542635659,2009,2017
5914,29283,CAN,0,177,68,39.0,9,2009-10-13 22:00:00,2015-10-05 22:00:00,181,51,59,63,52.71270718232044,2009,2015
5915,29286,other,0,188,88,29.0,9,2009-10-24 22:00:00,2009-02-26 23:00:00,14,46,42,51,40.57142857142857,2009,2009
5916,29288,ZAF,0,185,83,31.0,8,2009-11-21 23:00:00,2013-01-19 23:00:00,62,29,31,42,33.193548387096776,2009,2013
5917,29293,POL,0,197,78,41.0,19,2009-06-19 22:00:00,2016-09-10 22:00:00,167,49,44,49,39.69461077844311,2009,2016
5918,29296,CZE,0,186,73,33.0,10,2009-10-21 22:00:00,2009-08-31 22:00:00,4,49,46,49,48.25,2009,2009
5919,29304,ZAF,0,188,78,43.0,21,2012-01-28 23:00:00,2014-08-30 22:00:00,110,53,42,53,39.28181818181818,2012,2014
5920,29318,USA,0,200,88,34.0,11,2010-01-01 23:00:00,2017-05-25 22:00:00,5,38,55,55,44.2,2010,2017
5921,29320,CAN,0,177,68,28.0,8,2009-06-16 22:00:00,2010-02-06 23:00:00,3,37,40,40,37.333333333333336,2009,2010
5922,29321,DEU,0,190,93,31.0,10,2010-07-31 22:00:00,2013-08-09 22:00:00,7,38,38,38,37.142857142857146,2010,2013
5923,29325,ITA,0,170,58,27.0,9,2010-04-30 22:00:00,2011-04-12 22:00:00,3,44,48,48,44.66666666666666,2010,2011
5924,29326,other,0,170,58,32.0,17,2009-06-05 22:00:00,2013-04-20 22:00:00,38,40,49,51,40.42105263157895,2009,2013
5925,29327,ZAF,0,186,78,30.0,8,2009-10-21 22:00:00,2010-01-23 23:00:00,21,36,40,49,38.47619047619048,2009,2010
5926,29329,AUT,0,170,78,35.0,10,2009-09-28 22:00:00,2010-02-18 23:00:00,21,55,49,57,43.095238095238095,2009,2010
5927,29335,FRA,0,178,63,47.0,27,2009-10-13 22:00:00,2012-01-08 23:00:00,64,54,52,62,54.84375,2009,2012
5928,29341,DNK,0,189,78,48.0,27,2009-10-22 22:00:00,2016-03-12 23:00:00,58,51,49,53,46.206896551724135,2009,2016
5929,29347,other,0,176,68,19.0,11,2011-05-20 22:00:00,2015-04-15 22:00:00,65,42,40,56,47.98461538461538,2011,2015
5930,29357,USA,0,177,73,39.0,12,2009-02-13 23:00:00,2009-02-13 23:00:00,2,36,38,38,37.0,2009,2009
5931,29359,PRT,0,172,73,42.0,11,2009-10-30 23:00:00,2015-10-23 22:00:00,580,29,29,53,35.87586206896552,2009,2015
5932,29370,ITA,0,175,58,32.0,8,2009-10-27 23:00:00,2017-09-08 22:00:00,269,36,46,54,41.921933085501855,2009,2017
5933,29377,ZAF,0,184,78,48.0,8,2009-11-15 23:00:00,2012-05-26 22:00:00,24,31,42,64,36.5,2009,2012
5934,29381,SVN,1,168,58,41.0,19,2009-09-19 22:00:00,2017-09-02 22:00:00,196,49,53,57,50.6530612244898,2009,2017
5935,29383,DEU,0,176,73,39.0,14,2009-10-29 23:00:00,2009-10-03 22:00:00,4,57,46,57,47.0,2009,2009
5936,29394,USA,0,188,88,31.0,11,2009-11-04 23:00:00,2010-05-09 22:00:00,16,46,40,49,39.9375,2009,2010
5937,29398,POL,0,167,68,31.0,11,2015-04-10 22:00:00,2014-04-18 22:00:00,45,37,36,42,36.15555555555556,2015,2014
5938,29403,NOR,0,170,63,33.0,13,2009-11-03 23:00:00,2012-06-14 22:00:00,49,42,46,54,45.142857142857146,2009,2012
5939,29411,other,1,170,58,39.0,8,2009-09-14 22:00:00,2013-11-08 23:00:00,15,38,44,44,37.266666666666666,2009,2013
5940,29415,ZAF,1,156,53,30.0,9,2009-11-03 23:00:00,2010-03-13 23:00:00,20,36,36,40,33.85,2009,2010
5941,29424,NOR,0,168,58,22.0,9,2010-04-14 22:00:00,2010-06-21 22:00:00,5,44,44,44,42.8,2010,2010
5942,29435,other,0,175,63,28.0,9,2009-06-30 22:00:00,2008-06-09 22:00:00,14,33,42,49,36.35714285714285,2009,2008
5943,29440,HRV,0,163,48,21.0,8,2009-10-29 23:00:00,2010-04-28 22:00:00,3,33,49,49,38.333333333333336,2009,2010
5944,29456,BEL,1,172,58,24.0,13,2009-10-31 23:00:00,2010-07-02 22:00:00,11,33,33,40,34.0,2009,2010
5945,29464,BRA,0,170,58,26.0,8,2011-01-31 23:00:00,2011-01-31 23:00:00,1,44,44,44,44.0,2011,2011
5946,29469,ESP,0,183,73,40.0,9,2010-05-29 22:00:00,2010-06-19 22:00:00,5,44,38,44,42.0,2010,2010
5947,29476,NOR,0,179,68,36.0,11,2010-05-06 22:00:00,2013-07-20 22:00:00,66,40,44,55,41.87878787878788,2010,2013
5948,29479,USA,1,157,48,48.0,19,2009-11-06 23:00:00,2017-08-24 22:00:00,155,53,62,68,52.980645161290326,2009,2017
5949,29480,MEX,0,186,78,31.0,9,2009-11-07 23:00:00,2013-04-07 22:00:00,26,42,53,55,46.69230769230769,2009,2013
5950,29486,ESP,0,180,78,32.0,9,2013-12-19 23:00:00,2015-06-17 22:00:00,15,33,36,38,33.333333333333336,2013,2015
5951,29490,USA,0,185,78,27.0,8,2009-06-29 22:00:00,2014-08-15 22:00:00,23,38,59,59,42.26086956521739,2009,2014
5952,29494,GBR,0,175,73,33.0,18,2009-08-13 22:00:00,2009-08-13 22:00:00,1,46,46,46,46.0,2009,2009
5953,29500,NOR,0,185,88,43.0,24,2009-11-10 23:00:00,2013-09-28 22:00:00,28,46,44,51,45.642857142857146,2009,2013
5954,29506,FRA,0,178,63,47.0,29,2009-11-11 23:00:00,2010-01-01 23:00:00,4,44,46,49,47.0,2009,2010
5955,29507,other,0,173,68,31.0,9,2010-07-19 22:00:00,2012-11-03 23:00:00,46,36,42,44,38.58695652173913,2010,2012
5956,29512,MEX,0,178,63,26.0,17,2009-11-11 23:00:00,2017-03-23 23:00:00,82,59,66,68,57.69512195121951,2009,2017
5957,29513,ESP,0,171,68,50.0,22,2009-11-11 23:00:00,2009-11-28 23:00:00,6,38,44,44,39.16666666666666,2009,2009
5958,29523,GBR,1,161,48,39.0,10,2009-11-07 23:00:00,2010-09-10 22:00:00,23,40,51,51,39.391304347826086,2009,2010
5959,29529,POL,0,180,68,29.0,16,2009-11-27 23:00:00,2015-06-03 22:00:00,201,52,49,64,52.37313432835821,2009,2015
5960,29532,PRT,0,178,78,33.0,13,2009-11-27 23:00:00,2010-02-12 23:00:00,11,28,38,38,31.63636363636364,2009,2010
5961,29538,AUS,0,177,63,30.0,8,2011-02-21 23:00:00,2011-09-28 22:00:00,3,50,40,50,46.333333333333336,2011,2011
5962,29552,CAN,0,170,48,22.0,12,2010-10-26 22:00:00,2010-10-26 22:00:00,1,46,46,46,46.0,2010,2010
5963,29563,FRA,0,180,58,20.0,14,2009-10-23 22:00:00,2017-07-02 22:00:00,136,49,66,72,56.47058823529412,2009,2017
5964,29565,RUS,0,180,78,41.0,11,2009-05-31 22:00:00,2010-09-17 22:00:00,16,29,36,42,35.8125,2009,2010
5965,29568,USA,0,170,53,24.0,8,2009-12-26 23:00:00,2012-12-07 23:00:00,26,35,30,42,33.03846153846154,2009,2012
5966,29572,DEU,0,174,53,26.0,11,2011-07-05 22:00:00,2011-07-10 22:00:00,5,62,66,66,62.2,2011,2011
5967,29576,other,0,176,63,32.0,14,2013-11-23 23:00:00,2017-08-07 22:00:00,112,55,49,66,52.955357142857146,2013,2017
5968,29577,other,0,178,73,46.0,25,2009-10-17 22:00:00,2011-01-31 23:00:00,60,51,52,59,44.63333333333333,2009,2011
5969,29605,other,0,186,73,32.0,12,2009-06-13 22:00:00,2017-04-22 22:00:00,151,57,46,62,52.64900662251656,2009,2017
5970,29614,AUT,0,178,68,37.0,9,2009-10-19 22:00:00,2017-05-09 22:00:00,194,40,51,59,50.39175257731959,2009,2017
5971,29620,ITA,0,180,68,44.0,16,2009-04-12 22:00:00,2017-08-16 22:00:00,35,51,49,51,46.57142857142857,2009,2017
5972,29624,ESP,0,179,68,44.0,10,2009-11-04 23:00:00,2009-10-27 23:00:00,5,49,49,49,46.8,2009,2009
5973,29626,other,1,163,53,21.0,12,2009-10-28 23:00:00,2014-11-04 23:00:00,74,62,54,68,57.17567567567568,2009,2014
5974,29636,other,0,169,58,32.0,10,2009-03-15 23:00:00,2010-04-22 22:00:00,13,33,49,51,41.07692307692308,2009,2010
5975,29639,SVN,0,188,78,25.0,11,2009-08-17 22:00:00,2010-04-16 22:00:00,25,38,33,38,33.6,2009,2010
5976,29640,AUT,1,172,53,50.0,24,2007-11-01 23:00:00,2014-03-29 23:00:00,54,36,42,49,39.75925925925926,2007,2014
5977,29642,SVN,0,185,78,31.0,9,2009-11-21 23:00:00,2011-04-23 22:00:00,32,46,38,51,46.0625,2009,2011
5978,29645,DNK,0,182,73,30.0,8,2009-12-07 23:00:00,2017-09-01 22:00:00,320,36,49,68,46.459375,2009,2017
5979,29649,BRA,0,173,63,38.0,15,2010-09-26 22:00:00,2017-05-17 22:00:00,84,62,42,62,48.80952380952381,2010,2017
5980,29671,CAN,0,185,88,29.0,8,2009-11-04 23:00:00,2014-06-21 22:00:00,25,36,44,51,42.24,2009,2014
5981,29673,POL,0,175,73,42.0,20,2009-07-09 22:00:00,2017-08-08 22:00:00,130,54,46,54,44.63076923076923,2009,2017
5982,29675,CAN,0,172,63,30.0,9,2010-04-18 22:00:00,2016-05-22 22:00:00,10,46,44,51,45.4,2010,2016
5983,29676,SWE,0,170,58,46.0,11,2010-06-01 22:00:00,2012-04-03 22:00:00,40,36,31,40,34.4,2010,2012
5984,29684,ESP,0,181,78,36.0,14,2009-09-24 22:00:00,2009-10-11 22:00:00,2,37,33,37,35.0,2009,2009
5985,29686,DNK,1,167,63,26.0,13,2009-10-13 22:00:00,2013-12-26 23:00:00,164,52,57,64,47.53658536585366,2009,2013
5986,29687,ESP,0,183,73,32.0,8,2010-04-08 22:00:00,2011-07-22 22:00:00,16,36,31,38,32.4375,2010,2011
5987,29689,ESP,1,168,53,37.0,12,2009-11-24 23:00:00,2017-05-23 22:00:00,271,46,46,64,52.61623616236162,2009,2017
5988,29705,FIN,0,175,58,23.0,10,2009-11-23 23:00:00,2012-02-20 23:00:00,10,53,49,57,50.8,2009,2012
5989,29712,ESP,0,177,83,39.0,10,2010-07-25 22:00:00,2010-07-25 22:00:00,1,55,55,55,55.0,2010,2010
5990,29714,POL,1,169,58,30.0,8,2009-07-14 22:00:00,2017-08-23 22:00:00,687,37,59,62,46.01310043668122,2009,2017
5991,29716,FRA,0,177,63,26.0,17,2009-11-19 23:00:00,2009-11-19 23:00:00,1,51,51,51,51.0,2009,2009
5992,29725,BRA,0,174,73,29.0,11,2010-08-16 22:00:00,2005-11-14 23:00:00,4,36,36,36,34.5,2010,2005
5993,29726,BRA,0,166,58,25.0,10,2009-07-31 22:00:00,2017-01-30 23:00:00,3,38,40,49,42.333333333333336,2009,2017
5994,29727,CAN,0,179,73,42.0,14,2009-06-05 22:00:00,2009-09-11 22:00:00,18,59,51,59,54.0,2009,2009
5995,29728,ESP,0,173,63,40.0,24,2004-06-18 22:00:00,2009-09-11 22:00:00,6,40,42,42,38.5,2004,2009
5996,29729,NOR,0,185,83,42.0,8,2009-08-11 22:00:00,2015-06-18 22:00:00,130,40,31,51,38.69230769230769,2009,2015
5997,29734,ESP,0,183,73,44.0,24,2009-10-30 23:00:00,2009-11-15 23:00:00,89,49,44,49,40.78651685393258,2009,2009
5998,29742,CAN,0,170,78,38.0,14,2012-09-13 22:00:00,2012-09-13 22:00:00,19,62,59,62,61.05263157894737,2012,2012
5999,29744,other,0,171,68,41.0,18,2009-11-29 23:00:00,2011-09-18 22:00:00,34,51,50,55,45.70588235294117,2009,2011
6000,29756,ESP,0,175,68,30.0,9,2009-12-18 23:00:00,2010-05-02 22:00:00,4,44,44,49,45.25,2009,2010
6001,29775,other,0,173,63,30.0,14,2009-04-19 22:00:00,2009-06-05 22:00:00,5,41,44,44,38.2,2009,2009
6002,29780,ESP,0,163,58,25.0,8,2009-11-28 23:00:00,2016-12-09 23:00:00,261,33,41,57,40.22605363984675,2009,2016
6003,29785,other,0,168,63,28.0,9,2012-01-21 23:00:00,2016-04-13 22:00:00,38,33,44,62,47.97368421052632,2012,2016
6004,29797,POL,0,180,68,26.0,9,2011-04-02 22:00:00,2011-04-02 22:00:00,1,48,48,48,48.0,2011,2011
6005,29798,ZAF,0,183,93,34.0,8,2010-05-22 22:00:00,2010-11-19 23:00:00,21,31,33,40,33.714285714285715,2010,2010
6006,29801,GBR,0,171,63,23.0,19,2009-11-03 23:00:00,2017-08-12 22:00:00,39,59,50,62,52.66666666666666,2009,2017
6007,29808,CZE,0,170,58,25.0,16,2009-05-20 22:00:00,2011-07-26 22:00:00,33,55,62,65,57.72727272727273,2009,2011
6008,29812,SVN,0,178,73,37.0,10,2009-12-12 23:00:00,2017-07-28 22:00:00,519,49,59,69,53.6859344894027,2009,2017
6009,29821,NLD,1,175,63,46.0,19,2008-05-04 22:00:00,2017-08-18 22:00:00,339,49,44,49,37.03834808259587,2008,2017
6010,29822,USA,0,172,73,31.0,10,2009-06-24 22:00:00,2016-05-29 22:00:00,51,36,36,59,40.90196078431372,2009,2016
6011,29823,DEU,0,170,63,39.0,14,2009-09-19 22:00:00,2013-07-19 22:00:00,29,59,40,59,50.206896551724135,2009,2013
6012,29835,POL,0,192,83,32.0,9,2009-09-15 22:00:00,2010-02-24 23:00:00,16,40,46,46,37.75,2009,2010
6013,29842,FRA,0,175,68,36.0,9,2010-11-19 23:00:00,2017-08-16 22:00:00,179,51,57,61,50.88268156424581,2010,2017
6014,29844,USA,0,183,83,55.0,25,2009-11-25 23:00:00,2017-09-03 22:00:00,905,55,46,55,42.29613259668509,2009,2017
6015,29850,USA,0,165,68,48.0,9,2009-12-11 23:00:00,2009-12-18 23:00:00,10,36,45,45,39.7,2009,2009
6016,29858,ESP,0,172,58,25.0,12,2009-11-26 23:00:00,2009-07-07 22:00:00,8,57,53,57,51.25,2009,2009
6017,29859,USA,0,178,68,35.0,14,2013-11-04 23:00:00,2013-11-04 23:00:00,1,44,44,44,44.0,2013,2013
6018,29866,other,0,178,73,37.0,11,2009-04-13 22:00:00,2009-04-15 22:00:00,17,33,29,44,35.47058823529412,2009,2009
6019,29879,ESP,0,173,73,41.0,19,2009-12-10 23:00:00,2014-01-24 23:00:00,227,40,48,55,43.17621145374449,2009,2014
6020,29888,ESP,0,169,63,28.0,9,2009-11-21 23:00:00,2016-02-05 23:00:00,442,33,52,62,42.39819004524887,2009,2016
6021,29890,USA,0,172,63,24.0,8,2010-03-26 23:00:00,2010-11-05 23:00:00,14,46,50,51,45.142857142857146,2010,2010
6022,29905,ESP,0,169,68,33.0,10,2009-09-26 22:00:00,2016-10-22 22:00:00,56,40,42,51,39.48214285714285,2009,2016
6023,29914,DEU,0,170,63,40.0,20,2004-10-04 22:00:00,2007-05-06 22:00:00,3,53,49,53,49.333333333333336,2004,2007
6024,29918,ESP,0,190,73,33.0,8,2010-10-02 22:00:00,2017-07-14 22:00:00,423,29,50,58,42.4468085106383,2010,2017
6025,29921,other,0,173,63,22.0,10,2010-07-16 22:00:00,2016-10-23 22:00:00,51,62,65,75,56.372549019607845,2010,2016
6026,29928,ESP,0,175,58,21.0,10,2010-07-19 22:00:00,2016-08-28 22:00:00,172,51,68,70,57.97674418604651,2010,2016
6027,29929,USA,1,181,58,32.0,9,2009-11-14 23:00:00,2009-11-14 23:00:00,20,36,33,38,33.75,2009,2009
6028,29945,other,0,190,73,26.0,9,2012-03-08 23:00:00,2014-08-15 22:00:00,23,62,40,62,41.65217391304348,2012,2014
6029,29946,USA,0,175,68,38.0,19,2011-07-12 22:00:00,2012-09-01 22:00:00,49,36,51,64,47.326530612244895,2011,2012
6030,29948,GBR,0,180,63,37.0,10,2009-04-20 22:00:00,2015-03-29 22:00:00,64,42,49,53,42.90625,2009,2015
6031,29949,other,0,176,68,41.0,9,2009-12-16 23:00:00,2010-01-15 23:00:00,5,52,53,55,52.4,2009,2010
6032,29962,NLD,0,195,78,35.0,15,2009-10-25 23:00:00,2015-06-21 22:00:00,143,57,59,62,52.0979020979021,2009,2015
6033,29966,MEX,0,172,58,27.0,10,2009-11-13 23:00:00,2009-11-13 23:00:00,1,51,51,51,51.0,2009,2009
6034,29970,ITA,0,168,63,30.0,11,2009-06-15 22:00:00,2017-04-28 22:00:00,119,51,53,66,49.96638655462185,2009,2017
6035,29979,POL,0,180,78,34.0,11,2009-08-29 22:00:00,2016-08-21 22:00:00,159,48,44,55,47.57232704402516,2009,2016
6036,29985,USA,0,178,63,30.0,19,2012-06-15 22:00:00,2014-03-15 23:00:00,20,59,49,64,53.3,2012,2014
6037,29987,USA,0,180,83,36.0,9,2009-12-21 23:00:00,2009-12-21 23:00:00,29,44,36,44,37.310344827586206,2009,2009
6038,29999,USA,1,161,53,30.0,12,2009-08-06 22:00:00,2010-08-15 22:00:00,4,46,46,49,46.75,2009,2010
6039,30004,USA,0,181,73,32.0,10,2010-05-15 22:00:00,2010-05-15 22:00:00,3,40,31,46,39.0,2010,2010
6040,30018,other,0,160,58,22.0,12,2009-11-26 23:00:00,2016-06-21 22:00:00,170,57,66,72,62.28235294117647,2009,2016
6041,30032,ITA,0,184,78,35.0,11,2009-07-22 22:00:00,2012-12-30 23:00:00,12,53,48,53,49.41666666666666,2009,2012
6042,30034,USA,0,184,78,31.0,9,2009-10-09 22:00:00,2009-10-09 22:00:00,1,33,33,33,33.0,2009,2009
6043,30040,USA,0,184,73,34.0,13,2009-08-20 22:00:00,2008-08-29 22:00:00,9,59,59,63,57.888888888888886,2009,2008
6044,30046,BRA,0,166,58,53.0,12,2009-12-21 23:00:00,2016-03-04 23:00:00,78,52,55,59,47.55128205128205,2009,2016
6045,30047,SWE,0,182,78,44.0,8,2010-06-22 22:00:00,2015-07-18 22:00:00,52,35,33,44,33.94230769230769,2010,2015
6046,30051,CAN,0,182,68,31.0,8,2009-08-27 22:00:00,2017-08-10 22:00:00,44,40,36,51,39.93181818181818,2009,2017
6047,30055,USA,0,175,78,36.0,8,2009-11-07 23:00:00,2009-11-06 23:00:00,3,36,33,36,34.0,2009,2009
6048,30056,ESP,0,180,78,41.0,11,2010-08-22 22:00:00,2017-09-05 22:00:00,241,46,44,55,44.97925311203319,2010,2017
6049,30061,USA,0,182,63,27.0,16,2008-10-06 22:00:00,2015-05-05 22:00:00,171,42,46,66,47.45029239766082,2008,2015
6050,30064,ESP,1,169,48,29.0,8,2009-10-24 22:00:00,2010-01-26 23:00:00,5,31,38,38,34.6,2009,2010
6051,30066,BRA,0,175,73,33.0,10,2009-12-30 23:00:00,2009-12-06 23:00:00,14,46,46,55,45.42857142857143,2009,2009
6052,30067,ESP,0,186,73,37.0,8,2009-12-31 23:00:00,2010-02-19 23:00:00,6,33,36,40,36.333333333333336,2010,2010
6053,30070,USA,0,160,58,20.0,12,2011-12-23 23:00:00,2011-12-30 23:00:00,2,49,51,51,50.0,2011,2011
6054,30088,USA,0,178,63,30.0,11,2010-01-03 23:00:00,2017-07-08 22:00:00,21,51,53,59,53.38095238095238,2010,2017
6055,30092,FRA,0,186,73,29.0,9,2009-12-17 23:00:00,2017-08-26 22:00:00,77,49,59,62,52.675324675324674,2009,2017
6056,30093,DEU,0,182,68,34.0,10,2009-10-05 22:00:00,2017-09-04 22:00:00,248,57,49,64,52.77016129032258,2009,2017
6057,30098,RUS,1,159,53,31.0,10,2009-12-26 23:00:00,2009-12-26 23:00:00,1,46,46,46,46.0,2009,2009
6058,30099,DEU,1,182,68,46.0,11,2009-08-24 22:00:00,2017-07-28 22:00:00,427,46,49,57,42.7728337236534,2009,2017
6059,30100,other,0,173,53,28.0,16,2010-01-08 23:00:00,2015-09-16 22:00:00,11,69,77,77,71.72727272727273,2010,2015
6060,30104,ZAF,1,157,53,49.0,13,2009-12-30 23:00:00,2009-04-05 22:00:00,7,33,31,38,33.42857142857143,2009,2009
6061,30108,POL,0,177,63,30.0,8,2009-09-05 22:00:00,2011-09-20 22:00:00,86,38,50,50,37.80232558139535,2009,2011
6062,30133,other,0,188,73,29.0,9,2009-09-03 22:00:00,2015-06-08 22:00:00,249,48,46,59,44.506024096385545,2009,2015
6063,30135,ITA,0,164,58,24.0,18,2009-09-05 22:00:00,2017-08-30 22:00:00,197,66,65,72,58.21827411167513,2009,2017
6064,30139,ESP,0,176,68,31.0,9,2010-04-02 22:00:00,2011-02-13 23:00:00,6,49,44,51,47.0,2010,2011
6065,30140,RUS,1,171,58,32.0,10,2009-12-29 23:00:00,2011-05-18 22:00:00,28,53,59,59,53.07142857142857,2009,2011
6066,30152,USA,0,160,58,31.0,9,2009-10-08 22:00:00,2012-07-11 22:00:00,28,50,62,62,52.785714285714285,2009,2012
6067,30153,CAN,0,182,73,39.0,8,2010-06-15 22:00:00,2010-08-24 22:00:00,8,38,30,41,35.625,2010,2010
6068,30154,RUS,0,182,73,35.0,17,2004-02-21 23:00:00,2009-09-12 22:00:00,35,49,44,55,42.22857142857143,2004,2009
6069,30155,SWE,0,180,73,40.0,9,2009-09-19 22:00:00,2017-08-07 22:00:00,39,46,48,55,46.69230769230769,2009,2017
6070,30160,AUT,0,180,78,27.0,22,2009-06-15 22:00:00,2017-08-31 22:00:00,183,46,57,57,43.63934426229508,2009,2017
6071,30166,GBR,0,155,43,21.0,11,2009-12-31 23:00:00,2010-04-24 22:00:00,33,48,46,55,47.96969696969697,2010,2010
